2022-03-25 16:04:19,999 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:20,027 INFO    Thread-20 :12780 [upload_job.py:push():137] Uploaded file /tmp/tmpmtyir9vrwandb/27c4377g-wandb-metadata.json
2022-03-25 16:04:20,424 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:04:20,424 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:04:23,822 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:23,824 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:23,825 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:23,825 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:24,006 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:26,015 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/config.yaml
2022-03-25 16:04:27,209 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:27,212 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:27,212 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:27,213 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:28,014 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:28,788 DEBUG   SenderThread:12780 [sender.py:send():235] send: stats
2022-03-25 16:04:32,210 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:32,213 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:32,214 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:32,215 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:33,059 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:35,681 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:04:35,682 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:04:35,984 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:35,989 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:35,992 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:35,996 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:36,061 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:38,568 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:38,570 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:38,570 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:38,571 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:39,075 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:41,053 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:41,055 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:41,056 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:41,056 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:41,076 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:45,797 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:45,799 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:45,799 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:45,815 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:46,090 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:48,556 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:48,558 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:48,559 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:48,561 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:49,140 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:50,908 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:04:50,909 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:04:51,075 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:51,217 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:51,219 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:51,220 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:52,172 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:52,938 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:52,941 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:52,941 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:52,942 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:53,180 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:55,000 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:55,002 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:55,003 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:55,003 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:55,182 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:04:58,020 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:04:58,022 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:04:58,023 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:04:58,028 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:04:58,209 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:00,580 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:00,583 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:00,583 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:00,584 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:01,231 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:01,551 DEBUG   SenderThread:12780 [sender.py:send():235] send: stats
2022-03-25 16:05:03,874 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:03,877 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:03,877 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:03,878 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:04,240 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:06,228 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:05:06,238 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:05:07,469 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:07,472 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:07,473 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:07,473 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:08,261 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:11,040 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:11,042 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:11,043 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:11,043 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:11,272 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:14,187 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:14,189 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:14,190 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:14,190 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:14,297 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:16,803 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:16,805 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:16,806 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:16,809 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:17,314 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:20,747 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:20,750 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:20,750 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:20,752 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:21,341 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:21,467 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:05:21,468 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:05:24,514 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:24,517 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:24,517 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:24,518 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:25,342 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:26,911 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:26,913 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:26,914 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:26,914 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:27,349 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:29,152 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:29,154 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:29,155 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:29,156 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:29,360 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:32,187 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:32,194 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:32,194 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:32,196 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:32,413 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:34,295 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:34,297 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:34,297 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:34,298 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:34,415 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:34,635 DEBUG   SenderThread:12780 [sender.py:send():235] send: stats
2022-03-25 16:05:36,744 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: stop_status
2022-03-25 16:05:36,745 DEBUG   SenderThread:12780 [sender.py:send_request():249] send_request: stop_status
2022-03-25 16:05:37,619 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:37,677 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:37,678 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:37,678 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
